786_M1A_1,786_M1A_2,786_M1A_3,786_O_1,786_O_2,786_O_3,HK2_1,HK2_2,HK2_3,gene
9.175735944987014,9.129946460580634,9.156951129680643,9.114624097828424,9.100522168316985,9.09084275243192,9.028484378736454,9.053410647234298,9.034416127716089,WASH7P
10.177029106708286,10.2001464094889,10.201415779606494,10.337549687074517,10.288907065579785,10.283105122662477,9.720664444260843,9.747288921895583,9.706086648058891,LINC01128
9.556460718205264,9.465649242568524,9.444215572030894,9.508282235536798,9.470541549554952,9.475949617717916,9.024927112899386,9.020642604333222,8.979022916250523,LINC02593
11.511951521952126,11.238241562433357,11.182217239470864,11.651039908421948,11.533800124759862,11.468583130797487,10.337550105765867,10.38028171883019,10.265877511334304,SAMD11
13.137928517404907,13.15274386733063,13.078612753132642,13.01775733739527,12.991175628392341,12.974953139085798,12.506608528952157,12.561030582006392,12.515882571440155,NOC2L
10.382069335719013,10.160413618971237,10.299897905673308,10.203179053311489,10.257517962875687,10.211599652790758,9.689541524825016,9.677171768472387,9.618947742680016,KLHL17
10.311274802117625,10.191547874168556,10.240651458430266,10.052612707271521,10.081179943953266,10.084347061938333,9.636907231101231,9.586778366129398,9.582240112146039,PLEKHN1
9.612492667047757,9.60351321348664,9.623730531596797,9.433283932697584,9.491446809183014,9.472189118362335,9.144492933483635,9.197199118498258,9.22659548833069,PERM1
9.930092660833129,9.797307113912675,9.75823625355339,10.059754535150736,9.960414235332196,9.948841192774506,9.88471666068155,9.982443524575109,9.832423212314797,HES4
10.947344386410295,10.718276664613983,10.713862959137494,11.230337253711745,11.262376077604875,11.103807047394739,9.836820608777728,9.940716655293986,9.879225909271122,ISG15
15.892221158175015,15.853040211777408,15.74174841087672,15.73309486796518,15.691508769313675,15.589631363957638,14.506237782647043,14.462507983498485,14.453179244400642,AGRN
10.634905753710207,10.531357674241844,10.44658559087129,10.474785035840755,10.402541655062896,10.36954464391266,10.188086983785812,10.236651878465954,10.215698288881926,C1orf159
13.857304868832124,13.698962455092287,13.663032743926458,13.796299437622949,13.802042017667258,13.741017739670324,13.105125855339221,13.18810122062548,13.08107949839576,SDF4
10.936408502997537,10.788382720180213,10.868244875527562,11.070987246252058,10.998125412203077,10.964854208098965,10.772549092813245,10.826680586227543,10.8273629124516,B3GALT6
12.161077891480605,12.048935311712638,12.075501260213844,12.042142297915223,11.961881886398695,11.982428865967773,11.641066764597154,11.69821551041098,11.66154028755338,UBE2J2
11.230480495340018,11.101330555564026,11.081811366106656,11.063308517851636,11.041301342018572,11.025134597490633,10.51034934226244,10.602336154290848,10.36410906837825,ACAP3
10.529695413273162,10.496876408233375,10.407252323298783,10.424032002008708,10.427707981528158,10.350209378493707,10.333241189789518,10.507946004161237,10.418542183721865,PUSL1
12.131245945564347,12.066173183514731,12.033876902746675,12.046642811379035,11.966742620999883,11.951022055964756,11.768876361698268,11.729397235726806,11.680164028264123,INTS11
11.248908241435162,11.093439552148848,11.045573984752682,11.113363243699057,11.024185707640152,10.960162871719414,10.670353626979205,10.67346412467146,10.662067822872297,CPTP
12.85085894211162,12.706084208527464,12.65586398680202,12.671011221018057,12.577481236865108,12.504670046272059,11.690752767985137,11.751204909059657,11.674109201408479,DVL1
9.220204536500555,9.23408550269167,9.21719531551156,9.264304344180678,9.240456698184055,9.255216581427856,12.374449218401283,12.305296950737944,12.332227335945088,MXRA8
12.333539598736953,12.10593843979219,12.070065628131331,12.124204770618768,12.00795497130871,11.939491640541178,11.923541292970999,12.09115560852918,11.965348735258031,AURKAIP1
11.466519700993356,11.381754669254445,11.454599719294967,11.520375176246171,11.563228718411148,11.527304217641092,11.341896257780967,11.3392374601812,11.173719163363595,CCNL2
10.280720151650504,10.223230236876113,10.191437850644439,10.073933006344486,10.078418974480206,10.14110965436672,10.099526189903848,10.10735617419495,10.047913592270941,MRPL20-AS1
11.820993544056257,11.826991298343499,11.730470186590912,11.788509489015897,11.789425784007216,11.75446953189797,11.499542886074586,11.70725485704968,11.639180583723347,MRPL20
9.009820153907917,9.023252412625768,9.022734499324464,9.396152491414396,9.338320579300525,9.388873464813194,9.13462378700537,9.11679599290891,9.173941418663867,VWA1
10.002281591154121,9.978161937653304,9.974401043978062,9.897829196020925,9.844946943056442,9.787220923567157,9.75113022572,9.699775091735697,9.61737102627055,ATAD3C
12.078929454917837,11.971044475847844,11.92404953187964,11.687999706706481,11.646212225631833,11.561776806339324,11.710268517239017,11.795874660051757,11.703760919861704,ATAD3B
13.008531775335364,12.895548101627579,12.855278881440077,12.769951785914829,12.737213179250963,12.616866552139545,12.339427121184855,12.467859917151333,12.416019450382421,ATAD3A
12.051318242683134,11.978561488559293,11.987415980838618,12.074824599214113,12.003231348335166,12.03468227947249,11.694117129421373,11.813920393553017,11.77762489344318,SSU72
8.993335615924542,8.996709930672374,8.995759532902612,8.955283591525,8.96361347512652,8.95465318778697,9.572565021233613,9.610830816184663,9.55614222099726,FNDC10
10.639729386795821,10.453353535429322,10.450774310725697,10.635577662176788,10.544349825651704,10.466301388194422,10.260977176080798,10.253204674434246,10.139745996425559,MIB2
11.538539377805805,11.459020173899075,11.48708318424517,11.555747009678099,11.581382293061386,11.521402023704063,11.85405694893904,11.899409388932888,11.915213419905312,CDK11B
11.666955393091673,11.57642811413992,11.607819966810444,11.711997893148583,11.71449155359375,11.748651635357158,11.43398160253176,11.395178526848001,11.320973811774488,SLC35E2B
11.178390134519335,11.018325957089477,11.037937596431266,11.10820557793127,11.065206094355444,10.975520323198825,11.807183956495969,11.759091581222789,11.740441386235517,CDK11A
10.151588224568128,10.064111197479368,10.059146297287596,10.203179053311489,10.078418974480206,10.169255739390117,10.573819089705488,10.520698577902571,10.43116254348552,SLC35E2A
11.62378510826498,11.532843528423546,11.52482390786072,11.57456802592992,11.60363765968394,11.538137541788542,11.502104368689507,11.432514511446657,11.408369211071971,NADK
15.08896368897325,15.073492355871485,15.097109896495073,15.000588436578608,14.97767658631314,15.023089193592712,14.675924616833589,14.664969640016434,14.710462758720361,GNB1
8.994842014059412,8.996709930672374,9.000052396335999,8.965457851553625,8.957617204644546,8.95465318778697,11.376509991167278,11.323087665412292,11.326292298034877,PRKCZ
11.009038989997846,10.866087148739851,10.73118575442133,10.972249765911707,10.811209925211656,10.739354978630773,10.351820923054827,10.377048677639626,10.32600142809134,FAAP20
11.752278814191115,11.813844711381552,11.747596178266788,11.788867704933757,11.755257196428014,11.734592208578508,11.923541292970999,11.793451417351655,11.944434533196677,SKI
9.334082973400726,9.333447886415662,9.346448361094996,9.314920692910935,9.368014271314378,9.342252707730617,9.267004117702651,9.216619005494666,9.18887922679883,MORN1
12.96940677800966,12.920851305580856,12.943942250634196,12.935860674822878,12.89382678113237,12.933841756750272,12.308664033302028,12.434811622524254,12.292761316594746,RER1
10.279484403540065,10.1679473402502,10.166186901071859,10.181517024586125,10.222932703758932,10.164602689223743,10.257949336028702,10.385654073541202,10.333703902186262,PEX10
10.530734480876717,10.462572248509604,10.466374586394185,10.386654672632488,10.400332391136457,10.366508881195276,10.582316712873011,10.540100430051794,10.511458284175305,PANK4
9.622273379077976,9.599804702115167,9.541679736000264,9.086931006482052,9.089596252182856,9.117567010824681,9.618140146577392,9.556614172432688,9.497352238256326,TNFRSF14
11.573748593112098,11.516707059496037,11.471706048323282,11.023681002016234,10.971585715136403,10.912390898417874,10.590764579793138,10.510898926260923,10.520766506660093,PRXL2B
9.883678935837457,9.835652448400188,9.843535717189203,9.525578809918354,9.507955665536516,9.52577992931797,10.685081685121236,10.690060199191118,10.604333724240007,ARHGEF16
11.80776712615721,11.769549602706535,11.718794136283952,11.018802854605932,10.944548647934212,10.877983681425953,10.530563621633398,10.540100430051794,10.454311441600666,MEGF6
11.05958978834808,11.042435240674262,10.986209025908739,10.728139631597159,10.686209766094665,10.710913758597894,10.676036071216501,10.763705363296644,10.748882717968515,TPRG1L
10.506644530602811,10.4848619729693,10.432887651784315,10.280614271264747,10.266036276688089,10.258206323570617,10.267013860280002,10.216293356511308,10.173401050312282,WRAP73
9.348295536684516,9.294978695879106,9.253609612109475,9.328780840887653,9.326735244753987,9.296203882282521,8.859036583046578,8.841495439216281,8.842653222131691,TP73
