id,molecule_type,metab_stat,enzyme_score,stat,color,shape
13dampp_c,reaction_enzyme,0,0,0,#C1C1C1,square
13dampp_e,reaction_enzyme,0,0,0,#C1C1C1,square
23dpg_c,reaction_enzyme,0,0,0,#C1C1C1,square
34_36,reaction_enzyme,0,0.23532981677947165,0.23532981677947165,#FDDBC7,square
34dhphe_c,reaction_enzyme,0,0,0,#C1C1C1,square
34dhphe_e,reaction_enzyme,0,0,0,#C1C1C1,square
36_35,reaction_enzyme,0,0.23532981677947165,0.23532981677947165,#FDDBC7,square
3aib__D_c,reaction_enzyme,0,0,0,#C1C1C1,square
3aib__D_e,reaction_enzyme,0,0,0,#C1C1C1,square
3aib__D_m,reaction_enzyme,0,0,0,#C1C1C1,square
3HBCOAHLm,reaction_enzyme,0,0.9344277369069367,0.9344277369069367,#F4A582,square
3mhis_c,reaction_enzyme,0,0,0,#C1C1C1,square
3mhis_e,reaction_enzyme,0,0,0,#C1C1C1,square
3MHISc,reaction_enzyme,0,-0.8362656472074553,-0.8362656472074553,#92C5DE,square
3snpyr_c,reaction_enzyme,0,0,0,#C1C1C1,square
3snpyr_m,reaction_enzyme,0,0,0,#C1C1C1,square
3SPYRSP,reaction_enzyme,0,-0.012351453263098944,-0.012351453263098944,#D1E5F0,square
3SPYRSPm,reaction_enzyme,0,0.45230373808762814,0.45230373808762814,#FDDBC7,square
42A3HP24DB_c,reaction_enzyme,0,0,0,#C1C1C1,square
4aphdob_c,reaction_enzyme,0,0,0,#C1C1C1,square
4ohbut_c,reaction_enzyme,0,0,0,#C1C1C1,square
4ohbut_e,reaction_enzyme,0,0,0,#C1C1C1,square
4ohbut_m,reaction_enzyme,0,0,0,#C1C1C1,square
4OHBUTm,reaction_enzyme,0,-0.5439899611482959,-0.5439899611482959,#92C5DE,square
765 ,reaction_enzyme,0,0.8236117441429438,0.8236117441429438,#F4A582,square
8781,reaction_enzyme,0,-0.811386975383843,-0.811386975383843,#92C5DE,square
AACS,reaction_enzyme,0,-0.3060442241937049,-0.3060442241937049,#D1E5F0,square
AADAT,reaction_enzyme,0,-0.05977699964941032,-0.05977699964941032,#D1E5F0,square
AADAT_nitro,reaction_enzyme,0,-0.046107426435052196,-0.046107426435052196,#D1E5F0,square
AADAT>22,reaction_enzyme,0,-0.05977699964941032,-0.05977699964941032,#D1E5F0,square
AADAT>22_nitro,reaction_enzyme,0,-0.046107426435052196,-0.046107426435052196,#D1E5F0,square
AADAT>24,reaction_enzyme,0,-0.49871029204432626,-0.49871029204432626,#D1E5F0,square
AADAT>24_nitro,reaction_enzyme,0,1.6048947870132753,1.6048947870132753,#B2182B,square
AADAT>890,reaction_enzyme,0,-0.40401552957102727,-0.40401552957102727,#D1E5F0,square
AADAT>890_nitro,reaction_enzyme,0,0.3457451092690926,0.3457451092690926,#FDDBC7,square
AADAT>891,reaction_enzyme,0,-0.40401552957102727,-0.40401552957102727,#D1E5F0,square
AADAT>891_nitro,reaction_enzyme,0,0.3457451092690926,0.3457451092690926,#FDDBC7,square
AADAT>894,reaction_enzyme,0,-0.40401552957102727,-0.40401552957102727,#D1E5F0,square
AADAT>894_nitro,reaction_enzyme,0,0.3457451092690926,0.3457451092690926,#FDDBC7,square
AADAT>896,reaction_enzyme,0,-0.40401552957102727,-0.40401552957102727,#D1E5F0,square
AADAT>896_nitro,reaction_enzyme,0,0.3457451092690926,0.3457451092690926,#FDDBC7,square
AASAD3m,reaction_enzyme,0,1.8148289838899714,1.8148289838899714,#B2182B,square
AASS,reaction_enzyme,0,1.5142744596540414,1.5142744596540414,#D6604D,square
AASS>23,reaction_enzyme,0,1.8148289838899712,1.8148289838899712,#B2182B,square
AASS>25,reaction_enzyme,0,0.9166411783666906,0.9166411783666906,#F4A582,square
ABAT,reaction_enzyme,0,0.32047128065604313,0.32047128065604313,#FDDBC7,square
ABAT_nitro,reaction_enzyme,0,1.2833327689209757,1.2833327689209757,#D6604D,square
ABAT_reverse,reaction_enzyme,0,1.011375421948185,1.011375421948185,#F4A582,square
ABAT_reverse_nitro,reaction_enzyme,0,-0.5586025510842567,-0.5586025510842567,#92C5DE,square
ABAT>1028,reaction_enzyme,0,0.14472917882480751,0.14472917882480751,#FDDBC7,square
ABAT>1028_nitro,reaction_enzyme,0,1.7612697753079076,1.7612697753079076,#B2182B,square
ABAT>1028_reverse,reaction_enzyme,0,0.4791161750978866,0.4791161750978866,#FDDBC7,square
