id,molecule_type,metab_stat,enzyme_score,stat,color,shape
13dampp_c,reaction_enzyme,0,0,0,#C1C1C1,square
13dampp_e,reaction_enzyme,0,0,0,#C1C1C1,square
23dpg_c,reaction_enzyme,0,0,0,#C1C1C1,square
34_36,reaction_enzyme,0,0.6600194913001804,0.6600194913001804,#F4A582,square
34dhphe_c,reaction_enzyme,0,0,0,#C1C1C1,square
34dhphe_e,reaction_enzyme,0,0,0,#C1C1C1,square
36_35,reaction_enzyme,0,0.6600194913001804,0.6600194913001804,#F4A582,square
3aib__D_c,reaction_enzyme,0,0,0,#C1C1C1,square
3aib__D_e,reaction_enzyme,0,0,0,#C1C1C1,square
3aib__D_m,reaction_enzyme,0,0,0,#C1C1C1,square
3HBCOAHLm,reaction_enzyme,0,0.07990835910674506,0.07990835910674506,#FDDBC7,square
3mhis_c,reaction_enzyme,0,0,0,#C1C1C1,square
3mhis_e,reaction_enzyme,0,0,0,#C1C1C1,square
3MHISc,reaction_enzyme,0,-0.38026421119622644,-0.38026421119622644,#D1E5F0,square
3snpyr_c,reaction_enzyme,0,0,0,#C1C1C1,square
3snpyr_m,reaction_enzyme,0,0,0,#C1C1C1,square
3SPYRSP,reaction_enzyme,0,-0.500177734470135,-0.500177734470135,#92C5DE,square
3SPYRSPm,reaction_enzyme,0,0.10649084243081934,0.10649084243081934,#FDDBC7,square
42A3HP24DB_c,reaction_enzyme,0,0,0,#C1C1C1,square
4aphdob_c,reaction_enzyme,0,0,0,#C1C1C1,square
4ohbut_c,reaction_enzyme,0,0,0,#C1C1C1,square
4ohbut_e,reaction_enzyme,0,0,0,#C1C1C1,square
4ohbut_m,reaction_enzyme,0,0,0,#C1C1C1,square
4OHBUTm,reaction_enzyme,0,0.42167774688005627,0.42167774688005627,#FDDBC7,square
765 ,reaction_enzyme,0,-0.31934143469475446,-0.31934143469475446,#D1E5F0,square
8781,reaction_enzyme,0,-1.078391591569327,-1.078391591569327,#4393C3,square
AACS,reaction_enzyme,0,0.7149325669057747,0.7149325669057747,#F4A582,square
AADAT,reaction_enzyme,0,-0.45213760262027025,-0.45213760262027025,#D1E5F0,square
AADAT_nitro,reaction_enzyme,0,0.283397581227998,0.283397581227998,#FDDBC7,square
AADAT>22,reaction_enzyme,0,-0.45213760262027025,-0.45213760262027025,#D1E5F0,square
AADAT>22_nitro,reaction_enzyme,0,0.283397581227998,0.283397581227998,#FDDBC7,square
AADAT>24,reaction_enzyme,0,0.29518830321614153,0.29518830321614153,#FDDBC7,square
AADAT>24_nitro,reaction_enzyme,0,0.34328574487539737,0.34328574487539737,#FDDBC7,square
AADAT>890,reaction_enzyme,0,0.03634932307005719,0.03634932307005719,#FDDBC7,square
AADAT>890_nitro,reaction_enzyme,0,-0.526752663817622,-0.526752663817622,#92C5DE,square
AADAT>891,reaction_enzyme,0,0.03634932307005719,0.03634932307005719,#FDDBC7,square
AADAT>891_nitro,reaction_enzyme,0,-0.526752663817622,-0.526752663817622,#92C5DE,square
AADAT>894,reaction_enzyme,0,0.03634932307005719,0.03634932307005719,#FDDBC7,square
AADAT>894_nitro,reaction_enzyme,0,-0.526752663817622,-0.526752663817622,#92C5DE,square
AADAT>896,reaction_enzyme,0,0.03634932307005719,0.03634932307005719,#FDDBC7,square
AADAT>896_nitro,reaction_enzyme,0,-0.526752663817622,-0.526752663817622,#92C5DE,square
AASAD3m,reaction_enzyme,0,1.1741548571112859,1.1741548571112859,#D6604D,square
AASS,reaction_enzyme,0,1.1988990258441903,1.1988990258441903,#D6604D,square
AASS>23,reaction_enzyme,0,1.1741548571112859,1.1741548571112859,#D6604D,square
AASS>25,reaction_enzyme,0,1.1436446578798178,1.1436446578798178,#D6604D,square
ABAT,reaction_enzyme,0,0.8903580462297295,0.8903580462297295,#F4A582,square
ABAT_nitro,reaction_enzyme,0,0.09148092243893965,0.09148092243893965,#FDDBC7,square
ABAT_reverse,reaction_enzyme,0,0.11087597851794428,0.11087597851794428,#FDDBC7,square
ABAT_reverse_nitro,reaction_enzyme,0,0.4597973387462247,0.4597973387462247,#FDDBC7,square
ABAT>1028,reaction_enzyme,0,0.9402030346953588,0.9402030346953588,#F4A582,square
ABAT>1028_nitro,reaction_enzyme,0,1.0714810332527736,1.0714810332527736,#D6604D,square
ABAT>1028_reverse,reaction_enzyme,0,0.21492254821669654,0.21492254821669654,#FDDBC7,square
ABAT>1028_reverse_nitro,reaction_enzyme,0,1.1436446578798178,1.1436446578798178,#D6604D,square
