pathway,pval,padj,ES,NES,nMoreExtreme,size
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.31203007518796994,0.6924909255898367,-0.39915132335485926,-1.1064946112648468,165,21
KEGG_FATTY_ACID_METABOLISM,0.14205607476635515,0.46942675159235664,-0.4795990532972635,-1.314573999088287,75,20
KEGG_PURINE_METABOLISM,0.4267241379310345,0.8093043995243757,0.3309182653692788,1.018862522802143,197,30
KEGG_PYRIMIDINE_METABOLISM,0.597872340425532,0.8451434497061873,0.31805837862976516,0.9066146993311303,280,21
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.02973977695167286,0.25826648405400116,-0.516198162283199,-1.5541731849966187,15,29
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.040892193308550186,0.28113382899628253,-0.5199406736316476,-1.5098981133248215,21,25
KEGG_TRYPTOPHAN_METABOLISM,0.33457943925233646,0.7077641984184041,-0.38192154777220116,-1.0841426639477538,178,23
KEGG_GLUTATHIONE_METABOLISM,0.5420560747663551,0.8252788104089219,-0.34491210000335115,-0.9453990276213324,289,20
KEGG_PPAR_SIGNALING_PATHWAY,0.3275862068965517,0.7019704433497537,0.3668335502923942,1.0895836244759383,151,25
KEGG_MAPK_SIGNALING_PATHWAY,0.07578558225508318,0.3572748877739636,-0.4064095676705807,-1.3579384980589515,40,45
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.487012987012987,0.8252788104089219,0.28140010056125153,0.966744142050822,224,49
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.891941391941392,0.9719942056977307,-0.23076040857325036,-0.7039625482416644,486,31
KEGG_CELL_CYCLE,0.9383177570093458,0.9891816258275886,-0.22593757510537538,-0.6413583260474689,501,23
KEGG_LYSOSOME,0.3168103448275862,0.6924909255898367,0.37070838880971113,1.1010928242004236,146,25
KEGG_ENDOCYTOSIS,0.3041044776119403,0.6924909255898367,-0.34318837943094416,-1.0874251831025301,162,37
KEGG_PEROXISOME,0.08348794063079777,0.38056656218581825,-0.4524996458552925,-1.3851741662241608,44,32
KEGG_AXON_GUIDANCE,0.8954128440366973,0.9719942056977307,-0.23739840790926175,-0.7119049668603973,487,28
KEGG_FOCAL_ADHESION,0.02178649237472767,0.23965141612200436,0.4317715961939276,1.4927360090553579,9,54
KEGG_ECM_RECEPTOR_INTERACTION,0.034482758620689655,0.2666882172296751,0.4956653646174974,1.521326354078308,15,29
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.025974025974025976,0.2518315018315018,-0.5058034029950182,-1.5483455366968946,13,32
KEGG_TIGHT_JUNCTION,0.5427509293680297,0.8252788104089219,-0.31113592259169276,-0.9632108667039612,291,34
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.015021459227467811,0.19441171519946135,0.5538335250170164,1.6662935992956018,6,27
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.3829787234042553,0.7706279190451479,0.37332332566462856,1.0641455700958553,179,21
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.7478448275862069,0.8823066841415466,0.2800780992386299,0.8084661420480891,346,22
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.3159851301115242,0.6924909255898367,-0.36632000057190783,-1.1029189245824158,169,29
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.8733459357277883,0.9719942056977307,-0.233452456428408,-0.7514164122181003,461,40
KEGG_INSULIN_SIGNALING_PATHWAY,0.35687732342007433,0.7453766881558515,-0.3656320559462665,-1.0617887375271122,191,25
KEGG_LEISHMANIA_INFECTION,0.09207708779443255,0.39980840752845714,0.4920469421512325,1.3896275564197293,42,20
KEGG_PATHWAYS_IN_CANCER,0.1192468619246862,0.44717573221757323,0.3393926014016161,1.2386075721865277,56,67
KEGG_SMALL_CELL_LUNG_CANCER,0.7198275862068966,0.8823066841415466,0.2874767710533573,0.8298229552890851,333,22
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.004282655246252677,0.14132762312633834,0.6676914900885874,1.8856788129960083,1,20
PID_INTEGRIN1_PATHWAY,0.015086206896551725,0.19441171519946135,0.534848315169928,1.6467416904364638,6,30
PID_INTEGRIN3_PATHWAY,0.06896551724137931,0.3448275862068966,0.4818211165701526,1.431124274546584,31,25
PID_P53_DOWNSTREAM_PATHWAY,0.38228941684665224,0.7706279190451479,0.3340020452378006,1.0418627860246286,176,32
PID_AVB3_INTEGRIN_PATHWAY,0.6875,0.8725961538461537,0.28780341326144065,0.8548451631754922,318,25
PID_ATF2_PATHWAY,0.05827067669172932,0.33251231527093594,-0.5273628911676083,-1.4619122200410075,30,21
PID_PDGFRB_PATHWAY,0.5172413793103449,0.8252788104089219,0.32720000745073413,0.9444870142324773,239,22
PID_HIF1_TFPATHWAY,0.01939655172413793,0.2286022167487685,0.5473983517208069,1.6259043907644386,8,25
REACTOME_TRANSLATION,0.6610486891385767,0.8588427851013004,-0.2698120395905542,-0.8843493811144791,352,42
REACTOME_SIGNALING_BY_RHO_GTPASES,0.9073684210526316,0.9721804511278196,0.2066438750943406,0.7481884876805632,430,65
REACTOME_SIGNALING_BY_WNT,0.26579925650557623,0.6476669615214506,-0.38196393421299474,-1.1500197938790113,142,29
REACTOME_DEVELOPMENTAL_BIOLOGY,0.5652173913043478,0.8316421584935791,-0.2354752465481963,-0.959518391797255,298,141
REACTOME_CELL_CELL_COMMUNICATION,0.9571734475374732,0.9891816258275886,0.20665019811712593,0.6574812931049806,446,35
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.57874762808349145,0.8376610406471587,-0.2623863161793634,-0.9389713165929856,304,68
REACTOME_CELL_CYCLE,0.9916317991631799,0.9978070175438597,0.1724446467249068,0.6331015585447555,473,70
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.5021459227467812,0.8252788104089219,0.2874842412303156,0.9532579638484505,233,41
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.6127819548872181,0.8451434497061873,-0.3241693623356685,-0.8986357593575847,325,21
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.025806451612903226,0.2518315018315018,0.37510468438633127,1.4207600416492687,11,91
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.5328947368421053,0.8252788104089219,0.305768321556131,0.9415504642237191,242,31
REACTOME_COLLAGEN_FORMATION,0.006423982869379015,0.1766595289079229,0.557682312417898,1.7743302026861612,2,35
REACTOME_PHOSPHOLIPID_METABOLISM,0.6483516483516484,0.8564186130726055,-0.287069291103317,-0.8757396077450216,353,31
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,0.06343283582089553,0.3376263842079923,-0.49093559016325417,-1.4405389072405468,33,26
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.1383177570093458,0.46942675159235664,-0.45795765249809794,-1.299982764132183,73,23
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,0.650375939849624,0.8564186130726055,-0.30326078551016256,-0.8663126493630613,345,24
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.4817987152034261,0.8252788104089219,0.3402755169411101,0.9908284270757318,224,23
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,0.46313799621928164,0.8252788104089219,-0.24414002399566845,-1.0008295755544072,244,151
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.011278195488721804,0.19441171519946135,-0.38659328730325104,-1.473053530460731,5,94
REACTOME_BIOLOGICAL_OXIDATIONS,0.828752642706131,0.9496124031007751,0.22189860400465392,0.798930684050871,391,63
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.03717472118959108,0.2666882172296751,-0.4564188048154722,-1.4533664042805017,19,38
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.5,0.8252788104089219,0.31304906743601724,0.9608292820249205,231,29
REACTOME_NEURONAL_SYSTEM,0.7222222222222222,0.8823066841415466,-0.2501625640401862,-0.8562690326351439,389,51
